"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.450429462E1,3.973880291E0,1.314317703E1,8.228917122E0
1.450639545E1,3.930809498E0,1.313839054E1,8.191229820E0
1.450849582E1,3.867997885E0,1.307677555E1,8.134400368E0
1.451059615E1,3.853042603E0,1.300499153E1,8.091927528E0
1.451269683E1,3.819543123E0,1.295234871E1,8.035098076E0
1.451479741E1,3.751945972E0,1.293380451E1,8.011768341E0
1.451689527E1,3.675375462E0,1.295294762E1,8.006982803E0
1.451898862E1,3.584448338E0,1.300080395E1,7.987840176E0
1.452109982E1,3.470191002E0,1.304447269E1,8.021339417E0
1.452319691E1,3.360121250E0,1.308275795E1,8.083553314E0
1.452529003E1,3.255435228E0,1.312164116E1,8.160123825E0
1.452739131E1,3.136392355E0,1.315035534E1,8.240880966E0
1.452950549E1,3.031108141E0,1.317966747E1,8.322237015E0
1.453160548E1,2.950350285E0,1.321316624E1,8.384450912E0
1.453370451E1,2.864208698E0,1.323290730E1,8.441878319E0
1.453580160E1,2.783450842E0,1.326640701E1,8.484949112E0
1.453790025E1,2.721237659E0,1.331904888E1,8.508278847E0
1.453999379E1,2.639881611E0,1.335254860E1,8.503493309E0
1.454210443E1,2.577668190E0,1.336271763E1,8.489136696E0
1.454420476E1,2.544168711E0,1.336750412E1,8.431708336E0
1.454630819E1,2.495713949E0,1.335793209E1,8.379665375E0
1.454840722E1,2.447259426E0,1.334417343E1,8.322237015E0
1.455050641E1,2.365903378E0,1.332024574E1,8.279764175E0
1.455260741E1,2.303689957E0,1.329691505E1,8.266005516E0
1.455470421E1,2.193620205E0,1.330648708E1,8.251648903E0
1.455679774E1,2.059622049E0,1.328315639E1,8.271389961E0
1.455890832E1,1.968694806E0,1.325504112E1,8.305487633E0
1.456100669E1,1.868196249E0,1.325025558E1,8.325227737E0
1.456310262E1,1.767697692E0,1.323171139E1,8.334799767E0
1.456520965E1,1.676172256E0,1.316949749E1,8.350353241E0
1.456730957E1,1.575673699E0,1.310788250E1,8.331808090E0
1.456941224E1,1.517647743E0,1.302712440E1,8.299505234E0
1.457150856E1,1.454836130E0,1.291286755E1,8.267202377E0
1.457359940E1,1.402194023E0,1.284108257E1,8.219944000E0
1.457571364E1,1.368096352E0,1.278844070E1,8.172685623E0
1.457781323E1,1.291526079E0,1.274596786E1,8.139784813E0
1.457991739E1,1.238285661E0,1.272204018E1,8.097311974E0
1.458201286E1,1.171286702E0,1.274178028E1,8.092526436E0
1.458410496E1,1.080359459E0,1.272263813E1,8.073982239E0
1.458621645E1,1.018146038E0,1.268973637E1,8.079365730E0
1.458831676E1,9.553344250E-1,1.267059422E1,8.055437088E0
1.459041907E1,8.979067206E-1,1.261376476E1,8.089534760E0
1.459251699E1,8.404789567E-1,1.259462166E1,8.085348129E0
1.459461527E1,7.830511928E-1,1.255633640E1,8.133802414E0
1.459670806E1,7.160521746E-1,1.250907898E1,8.158329010E0
1.459881974E1,6.687939167E-1,1.248993587E1,8.210970879E0
1.460091922E1,6.352944374E-1,1.246600819E1,8.278568268E0
1.460302283E1,5.826523304E-1,1.246660614E1,8.350353241E0
1.460511984E1,5.353940725E-1,1.248574829E1,8.426324844E0
1.460722039E1,4.833501875E-1,1.250489140E1,8.507680893E0
1.460932161E1,4.169493318E-1,1.255274773E1,8.579465866E0
1.461142240E1,3.595215976E-1,1.257727432E1,8.621937752E0
1.461352280E1,3.020938635E-1,1.256770229E1,8.694320679E0
1.461562398E1,2.739782035E-1,1.256770229E1,8.727820396E0
1.461772369E1,2.207378894E-1,1.254377460E1,8.708678246E0
1.461982491E1,1.585244983E-1,1.250130177E1,8.694919586E0
1.462192482E1,8.135596663E-2,1.244865990E1,8.648259163E0
1.462402477E1,3.828516230E-2,1.237268734E1,8.634500504E0
1.462612558E1,-2.931207791E-2,1.228235817E1,8.621339798E0
1.462823143E1,-1.250249892E-1,1.221535969E1,8.621937752E0
1.463032760E1,-2.111666054E-1,1.214417267E1,8.637491226E0
1.463242856E1,-3.026920557E-1,1.207777214E1,8.638090134E0
1.463452652E1,-3.984049559E-1,1.199701500E1,8.624929428E0
1.463662830E1,-4.947160780E-1,1.191565895E1,8.616554260E0
1.463872818E1,-6.000002623E-1,1.183968639E1,8.612366676E0
1.464082569E1,-7.292127013E-1,1.178764248E1,8.618349075E0
1.464293000E1,-8.590233326E-1,1.170688438E1,8.629117012E0
1.464503042E1,-9.738788009E-1,1.161655617E1,8.653642654E0
1.464713263E1,-1.064806104E0,1.152622700E1,8.688339233E0
1.464923163E1,-1.165902853E0,1.139761257E1,8.685347557E0
1.465132404E1,-1.271187067E0,1.127378368E1,8.676973343E0
1.465342461E1,-1.343569875E0,1.115952682E1,8.659027100E0
1.465553390E1,-1.454237938E0,1.105484104E1,8.602795601E0
1.465763567E1,-1.536192179E0,1.096391296E1,8.527421951E0
1.465973365E1,-1.608574986E0,1.088315582E1,8.408976555E0
1.466182438E1,-1.686341763E0,1.082154083E1,8.276175499E0
1.466393595E1,-1.749153376E0,1.074975586E1,8.137989998E0
1.466603734E1,-1.802991867E0,1.068814087E1,7.976474285E0
1.466813913E1,-1.856830359E0,1.062114143E1,7.790432453E0
1.467023740E1,-1.938784599E0,1.054038334E1,7.628916740E0
1.467233724E1,-1.997408748E0,1.046441174E1,7.486543655E0
1.467443870E1,-2.045863390E0,1.039262676E1,7.396214962E0
1.467653855E1,-2.094317913E0,1.032144070E1,7.311269760E0
1.467863909E1,-2.156531334E0,1.026401234E1,7.254439831E0
1.468073973E1,-2.238485575E0,1.022632599E1,7.207181931E0
1.468283801E1,-2.310270309E0,1.019820976E1,7.207779884E0
1.468492820E1,-2.386840582E0,1.015513897E1,7.237092018E0
1.468703984E1,-2.444268227E0,1.013599682E1,7.270591736E0
1.468914029E1,-2.516052961E0,1.009830952E1,7.342974663E0
1.469124545E1,-2.572882652E0,1.009830952E1,7.409973621E0
1.469334412E1,-2.629712105E0,1.008933640E1,7.520043373E0
1.469544582E1,-2.658426046E0,1.009412193E1,7.601399422E0
1.469754449E1,-2.681756020E0,1.009890842E1,7.654041290E0
1.469964533E1,-2.676970243E0,1.011805058E1,7.663612843E0
1.470174447E1,-2.657827854E0,1.016052341E1,7.696514130E0
1.470384505E1,-2.642872572E0,1.020359421E1,7.724629879E0
1.470594373E1,-2.623729944E0,1.021795082E1,7.729415417E0
1.470804684E1,-2.614158630E0,1.028016472E1,7.724031448E0
1.471014722E1,-2.599801779E0,1.032323551E1,7.752147198E0
1.471224870E1,-2.603989124E0,1.034716320E1,7.785646915E0
1.471434842E1,-2.594418049E0,1.037049294E1,7.832904816E0
1.471644726E1,-2.608176708E0,1.039920712E1,7.895118237E0
1.471853907E1,-2.608176708E0,1.039442158E1,7.990831375E0
1.472065018E1,-2.607578516E0,1.037527943E1,8.081758499E0
1.472275148E1,-2.587837696E0,1.035613632E1,8.158329010E0
1.472485373E1,-2.597409010E0,1.032742214E1,8.178069115E0
1.472694896E1,-2.607578516E0,1.027059269E1,8.154141426E0
1.472903910E1,-2.655434847E0,1.021795082E1,8.102695465E0
1.473114304E1,-2.670390129E0,1.014616585E1,8.012366295E0
1.473325454E1,-2.718844652E0,1.008933640E1,7.945965767E0
1.473535610E1,-2.757728100E0,1.002712345E1,7.831708431E0
1.473745430E1,-2.816352367E0,9.951150894E0,7.708477974E0
1.473954563E1,-2.855235577E0,9.875179291E0,7.575676441E0
1.474165580E1,-2.923431158E0,9.769894600E0,7.428517818E0
1.474375576E1,-2.981456995E0,9.703494072E0,7.295117855E0
1.474585863E1,-3.064009428E0,9.598808289E0,7.138986588E0
1.474795733E1,-3.126821041E0,9.483952522E0,7.010970116E0
1.475005842E1,-3.233301640E0,9.384052277E0,6.882954121E0
1.475215818E1,-3.334398270E0,9.269794464E0,6.774679184E0
1.475425796E1,-3.421736479E0,9.131608963E0,6.670591354E0
1.475635716E1,-3.513261795E0,8.988637924E0,6.605386734E0
1.475845833E1,-3.595216036E0,8.836095810E0,6.544968128E0
1.476055812E1,-3.677170277E0,8.688339233E0,6.484549522E0
1.476265166E1,-3.768695593E0,8.516654015E0,6.428916454E0
1.476476059E1,-3.870390654E0,8.378468513E0,6.373282909E0
1.476686321E1,-3.942175388E0,8.249854088E0,6.340980053E0
1.476896445E1,-4.014558315E0,8.130811691E0,6.284748554E0
1.477106314E1,-4.077968121E0,8.030911446E0,6.175875187E0
1.477316290E1,-4.126422882E0,7.959126472E0,6.038288116E0
1.477526386E1,-4.170091629E0,7.926225185E0,5.919245243E0
1.477736427E1,-4.175475597E0,7.902296543E0,5.847460270E0
1.477946488E1,-4.199403763E0,7.902296543E0,5.771488190E0
1.478156326E1,-4.195216179E0,7.883154392E0,5.742774487E0
1.478365744E1,-4.137788773E0,7.892725468E0,5.651846886E0
1.478576681E1,-4.104887009E0,7.916055679E0,5.584249973E0
1.478786730E1,-4.042674065E0,7.949554920E0,5.478367329E0
1.478997070E1,-3.990031719E0,8.011768341E0,5.425127029E0
1.479206814E1,-3.923032761E0,8.106883049E0,5.361717224E0
1.479416657E1,-3.841676712E0,8.206783295E0,5.351547718E0
1.479625898E1,-3.774677753E0,8.330612183E0,5.344967365E0
1.479836992E1,-3.692723513E0,8.431110382E0,5.348556995E0
1.480047129E1,-3.572484255E0,8.516654015E0,5.376074314E0
1.480257377E1,-3.486342669E0,8.592626572E0,5.408975601E0
1.480466719E1,-3.380460262E0,8.682954788E0,5.469992638E0
1.480675513E1,-3.255435228E0,8.778069496E0,5.535795212E0
1.480887235E1,-3.183052301E0,8.868398666E0,5.587240696E0
1.481097294E1,-3.077169895E0,8.959325790E0,5.648257732E0
1.481307723E1,-2.952144861E0,9.068199158E0,5.675775528E0
1.481517257E1,-2.831905603E0,9.163313866E0,5.774479389E0
1.481727406E1,-2.706880569E0,9.268000603E0,5.864210129E0
1.481937404E1,-2.571686029E0,9.353543282E0,5.968297958E0
1.482147601E1,-2.447259426E0,9.410373688E0,6.034100533E0
1.482357622E1,-2.336591244E0,9.439086914E0,6.033502102E0
1.482567694E1,-2.212164640E0,9.448060036E0,6.038288116E0
1.482777725E1,-2.106880426E0,9.413962364E0,6.019145489E0
1.482987792E1,-1.997408748E0,9.366106033E0,5.961717606E0
1.483197851E1,-1.921436548E0,9.323035240E0,5.876173973E0
1.483407986E1,-1.840678811E0,9.265607834E0,5.766104221E0
1.483617960E1,-1.774278045E0,9.188439369E0,5.632704735E0
1.483827831E1,-1.736590981E0,9.102895737E0,5.504688263E0
1.484037386E1,-1.733001828E0,9.026325226E0,5.376074314E0
1.484248123E1,-1.738385677E0,8.944969177E0,5.257629395E0
1.484458163E1,-1.748555183E0,8.854640007E0,5.148158073E0
1.484668396E1,-1.797608018E0,8.758927345E0,5.005784988E0
1.484878062E1,-1.855633974E0,8.673383713E0,4.882554531E0
1.485087397E1,-1.913659930E0,8.572885513E0,4.788038254E0
1.485298394E1,-1.991426587E0,8.444271088E0,4.698905468E0
1.485508432E1,-2.025524378E0,8.296514511E0,4.604389191E0
1.485718813E1,-2.078764677E0,8.143971443E0,4.515256405E0
1.485928502E1,-2.156531334E0,7.981858253E0,4.421338081E0
1.486138549E1,-2.233700037E0,7.848458290E0,4.308277130E0
1.486348678E1,-2.330609322E0,7.710272789E0,4.204189301E0
1.486558714E1,-2.407777786E0,7.571488857E0,4.124628067E0
1.486768856E1,-2.470589399E0,7.457231998E0,4.063611031E0
1.486978776E1,-2.523829699E0,7.352545738E0,4.016951084E0
1.487188873E1,-2.562713146E0,7.256833076E0,3.932005882E0
1.487398963E1,-2.615953445E0,7.185646534E0,3.841676712E0
1.487609014E1,-2.669193745E0,7.114459991E0,3.751945972E0
1.487819009E1,-2.712862730E0,7.071389198E0,3.632902861E0
1.488029046E1,-2.766103029E0,7.037889481E0,3.537788391E0
1.488238871E1,-2.800200701E0,7.014559746E0,3.423531055E0
1.488448222E1,-2.791227579E0,6.985845566E0,3.303889751E0
1.488659079E1,-2.782852650E0,6.957131863E0,3.151347399E0
1.488869155E1,-2.745165825E0,6.937989235E0,2.988635540E0
1.489079570E1,-2.683550596E0,6.956533432E0,2.830709219E0
1.489289248E1,-2.645863533E0,6.999604225E0,2.657827854E0
1.489498772E1,-2.612962246E0,7.066603661E0,2.533401012E0
1.489709516E1,-2.579462767E0,7.137789726E0,2.441277266E0
1.489919573E1,-2.512463808E0,7.209574699E0,2.368894339E0
1.490129902E1,-2.460419893E0,7.261618614E0,2.272583246E0
1.490339451E1,-2.431705952E0,7.328617573E0,2.209771633E0
1.490548713E1,-2.398206472E0,7.395616531E0,2.127817631E0
1.490759793E1,-2.379662037E0,7.462017536E0,2.050648928E0
1.490969807E1,-2.346162558E0,7.495516777E0,1.998006940E0
1.491180172E1,-2.331805706E0,7.543373585E0,1.973480463E0
1.491389909E1,-2.283350945E0,7.557730198E0,2.020738840E0
1.491599763E1,-2.264208317E0,7.590631485E0,2.078166485E0
1.491808946E1,-2.220539331E0,7.633702278E0,2.182254314E0
1.492019426E1,-2.196012974E0,7.671987534E0,2.297109842E0
1.492230161E1,-2.185843468E0,7.733603001E0,2.391626120E0
1.492440518E1,-2.161317110E0,7.791030407E0,2.481955290E0
1.492649946E1,-2.140978098E0,7.848458290E0,2.605783939E0
1.492858461E1,-2.126621008E0,7.881958008E0,2.700898647E0
1.493070385E1,-2.111665964E0,7.876574039E0,2.806182861E0
1.493280429E1,-2.077568293E0,7.867002487E0,2.935395241E0
1.493491025E1,-2.053041935E0,7.847859859E0,3.026322365E0
1.493700275E1,-2.053041935E0,7.800003529E0,3.112463951E0
1.493909648E1,-2.062613010E0,7.752147198E0,3.156133175E0
1.494120627E1,-2.057229280E0,7.690532207E0,3.209373474E0
1.494330645E1,-2.062014818E0,7.633104324E0,3.243471146E0
1.494540579E1,-2.057229280E0,7.546962738E0,3.315854073E0
1.494749811E1,-2.047657967E0,7.460821152E0,3.393022537E0
1.494960940E1,-2.052443504E0,7.356134892E0,3.394218922E0
1.495171067E1,-2.048256159E0,7.231708050E0,3.404986620E0
1.495381194E1,-2.039283037E0,7.097710133E0,3.300898790E0
1.495591008E1,-2.064407825E0,6.969096184E0,3.172882795E0
1.495801084E1,-2.065604210E0,6.835097790E0,2.968894720E0
1.496010908E1,-2.090728760E0,6.720840454E0,2.788236618E0
1.496220161E1,-2.115853310E0,6.620342255E0,2.583650351E0
1.496431220E1,-2.121835470E0,6.477370739E0,2.407777786E0
1.496641330E1,-2.161317110E0,6.363113403E0,2.222932339E0
1.496851674E1,-2.200798512E0,6.248258114E0,2.037488461E0
1.497061431E1,-2.235494614E0,6.110072613E0,1.866999865E0
1.497271387E1,-2.318047047E0,5.957530022E0,1.686939955E0
1.497480447E1,-2.376072884E0,5.814558983E0,1.573280931E0
1.497691538E1,-2.425125837E0,5.666802406E0,1.465005636E0
1.497901539E1,-2.492722988E0,5.513661385E0,1.423729420E0
1.498111904E1,-2.531008244E0,5.375475883E0,1.405783296E0
1.498321776E1,-2.569891453E0,5.261219025E0,1.426122308E0
1.498531915E1,-2.617748022E0,5.160720348E0,1.422533035E0
1.498741835E1,-2.642274380E0,5.094319344E0,1.423131227E0
1.498951888E1,-2.661417007E0,5.065605640E0,1.428515077E0
1.499161827E1,-2.675773859E0,5.060820103E0,1.414158225E0
1.499370913E1,-2.709273338E0,5.051248550E0,1.409372568E0
1.499581021E1,-2.694916487E0,5.060820103E0,1.385444283E0
1.499792064E1,-2.718844652E0,5.103890896E0,1.380658627E0
1.500002351E1,-2.694916487E0,5.123033047E0,1.370489120E0
1.500212543E1,-2.666202545E0,5.136792183E0,1.399203062E0
1.500422331E1,-2.622533560E0,5.160720348E0,1.436890006E0
1.500632694E1,-2.579462767E0,5.213362217E0,1.455434322E0
1.500842199E1,-2.531008244E0,5.241477966E0,1.478764415E0
1.501052436E1,-2.464009047E0,5.265406132E0,1.526620865E0
1.501262362E1,-2.401795626E0,5.303092957E0,1.554736495E0
1.501472146E1,-2.324627161E0,5.355735302E0,1.630110383E0
1.501681582E1,-2.242672920E0,5.431707382E0,1.725225091E0
1.501892761E1,-2.145763636E0,5.522036552E0,1.853241086E0
1.502102702E1,-2.039881229E0,5.612365723E0,1.938186288E0
1.502312785E1,-1.929213285E0,5.702694416E0,1.994417667E0
1.502521768E1,-1.813759565E0,5.802595139E0,2.088335991E0
1.502731859E1,-1.693520188E0,5.892923832E0,2.178066730E0
1.502942942E1,-1.601994753E0,5.955137253E0,2.220539331E0
1.503153113E1,-1.482353687E0,6.031109333E0,2.224128723E0
1.503363260E1,-1.362712502E0,6.078367710E0,2.185245275E0
1.503573147E1,-1.233500123E0,6.072983742E0,2.118246317E0
1.503782840E1,-1.104287624E0,6.039484501E0,2.065604210E0
1.503992128E1,-9.756734371E-1,6.024528980E0,1.969292998E0
1.504203205E1,-8.518448472E-1,5.990431309E0,1.897508383E0
1.504413252E1,-7.322037220E-1,5.976074696E0,1.806581140E0
1.504623576E1,-6.370890141E-1,5.965905190E0,1.691725612E0
1.504833206E1,-5.324030519E-1,5.927619934E0,1.648654819E0
1.505042681E1,-4.468596280E-1,5.893522263E0,1.539183140E0
1.505253602E1,-3.756731451E-1,5.850451469E0,1.362114310E0
1.505463522E1,-3.236292601E-1,5.826523304E0,1.200000525E0
1.505673823E1,-3.056831062E-1,5.778666496E0,1.052243710E0
1.505883742E1,-2.775674164E-1,5.740381718E0,8.751748800E-1
1.506093843E1,-2.781656384E-1,5.730810165E0,7.465606928E-1
1.506303761E1,-2.883351147E-1,5.678766251E0,6.658028960E-1
1.506513776E1,-2.985046208E-1,5.616552830E0,5.994020700E-1
1.506723881E1,-3.182454109E-1,5.559125423E0,5.617151260E-1
1.506933994E1,-3.326023519E-1,5.511268616E0,5.575276613E-1
1.507143710E1,-3.469592929E-1,5.444868088E0,5.772684813E-1
1.507352985E1,-3.708875179E-1,5.377869129E0,6.113662124E-1
1.507563658E1,-4.043870270E-1,5.325226784E0,6.693921089E-1
1.507772856E1,-4.235295951E-1,5.268397331E0,6.939185858E-1
1.507983436E1,-4.378865361E-1,5.210969448E0,7.232306600E-1
1.508193841E1,-4.522434771E-1,5.158327579E0,7.573283911E-1
1.508402919E1,-4.474578202E-1,5.076971531E0,7.483552694E-1
1.508614733E1,-4.378865361E-1,5.038686275E0,7.579265833E-1
1.508824378E1,-4.331009090E-1,4.995615482E0,7.489534616E-1
1.509034848E1,-4.289134443E-1,4.957928658E0,7.064808607E-1
1.509244456E1,-4.145565331E-1,4.934000492E0,6.729813814E-1
1.509454591E1,-4.103690982E-1,4.905286312E0,5.922235847E-1
1.509664628E1,-3.439682424E-1,4.871188641E0,4.965106845E-1
1.509874658E1,-3.296113312E-1,4.847260475E0,4.342973232E-1
1.510084758E1,-2.919243574E-1,4.823332310E0,3.822534084E-1
1.510295063E1,-2.632105052E-1,4.818546772E0,3.343969584E-1
1.510505460E1,-2.063809484E-1,4.837689400E0,2.811566591E-1
1.510714887E1,-1.489532143E-1,4.856233597E0,2.333002090E-1
1.510924894E1,-8.195417374E-2,4.913661480E0,1.848455518E-1
1.511134863E1,-5.982056609E-4,4.936991215E0,1.172483116E-1
1.511345021E1,9.511470050E-2,5.003990173E0,7.357929647E-2
1.511554820E1,2.003988922E-1,5.056034088E0,5.802594870E-2
1.511764112E1,3.200400174E-1,5.108078003E0,3.349951655E-2
1.511975302E1,4.348955154E-1,5.155336380E0,4.725824669E-2
1.512185306E1,5.497509837E-1,5.202594757E0,1.794617064E-2
1.512395573E1,6.508477330E-1,5.226522923E0,3.649054468E-2
1.512605331E1,7.752745152E-1,5.225924492E0,2.392822644E-3
1.512815007E1,8.805587292E-1,5.254638672E0,6.580262445E-3
1.513025507E1,1.004985452E0,5.263611794E0,-3.589233849E-3
1.513235486E1,1.110269666E0,5.277370453E0,-4.187439755E-2
1.513445662E1,1.215553880E0,5.282155991E0,-5.204389244E-2
1.513655336E1,1.316052437E0,5.310271740E0,-7.178468257E-2
1.513864697E1,1.397408366E0,5.319842815E0,-1.004985496E-1
1.514075786E1,1.482951880E0,5.319244862E0,-1.483550072E-1
1.514285789E1,1.545165181E0,5.328815937E0,-1.872383654E-1
1.514496079E1,1.569093466E0,5.328815937E0,-2.446661144E-1
1.514705864E1,1.607378602E0,5.333003521E0,-2.877369225E-1
1.514915966E1,1.601994753E0,5.328217983E0,-3.116651475E-1
1.515126098E1,1.601994753E0,5.300102234E0,-3.302095234E-1
1.515336211E1,1.597209096E0,5.276174068E0,-2.823530734E-1
1.515546116E1,1.612164259E0,5.257031441E0,-2.105683982E-1
1.515756185E1,1.621735573E0,5.237888813E0,-1.483550072E-1
1.515965926E1,1.627119422E0,5.209175110E0,-9.990034252E-2
1.516175293E1,1.641476393E0,5.185246468E0,-8.554340899E-2
1.516386317E1,1.626521230E0,5.113461971E0,-1.040877849E-1
1.516596403E1,1.655235052E0,5.041677475E0,-1.417747438E-1
1.516806685E1,1.688136339E0,4.936393261E0,-1.788634956E-1
1.517016326E1,1.721037745E0,4.840680122E0,-2.261217386E-1
1.517225532E1,1.773081541E0,4.744967461E0,-2.733799815E-1
1.517436636E1,1.825723648E0,4.668396950E0,-3.206382394E-1
1.517646647E1,1.882553220E0,4.634897232E0,-3.966103494E-1
1.517856940E1,1.944766641E0,4.615755081E0,-4.301098585E-1
1.518066746E1,2.001596212E0,4.615156651E0,-5.162515044E-1
1.518276852E1,2.068595171E0,4.658227444E0,-6.077769399E-1
1.518486932E1,2.130808592E0,4.729413986E0,-6.466603279E-1
1.518697023E1,2.212164640E0,4.801198483E0,-6.957131624E-1
1.518906948E1,2.307877541E0,4.881956577E0,-7.250252366E-1
1.519117029E1,2.374876499E0,4.948357105E0,-7.214360237E-1
1.519326929E1,2.441875458E0,5.034498692E0,-7.417750359E-1
1.519536096E1,2.514258385E0,5.115256786E0,-7.758727670E-1
1.519747174E1,2.562114954E0,5.210969448E0,-7.962117195E-1
1.519957186E1,2.595614433E0,5.272584915E0,-8.063812256E-1
1.520167577E1,2.605783939E0,5.353940487E0,-7.926225066E-1
1.520377682E1,2.610569477E0,5.416153908E0,-7.501499057E-1
1.520588122E1,2.611167669E0,5.425725460E0,-6.927221417E-1
1.520797324E1,2.620738983E0,5.420939922E0,-5.928218365E-1
1.521007490E1,2.621337175E0,5.406582832E0,-5.018945336E-1
1.521217409E1,2.654836655E0,5.349154949E0,-4.582255483E-1
1.521427582E1,2.650051117E0,5.301298618E0,-3.954139352E-1
1.521637444E1,2.654836655E0,5.263013363E0,-4.049852192E-1
1.521847745E1,2.669193745E0,5.229514122E0,-3.900300860E-1
1.522057874E1,2.650051117E0,5.205585480E0,-4.522434771E-1
1.522267871E1,2.644667149E0,5.181657314E0,-5.090730190E-1
1.522477861E1,2.635095835E0,5.181657314E0,-5.808576941E-1
1.522687906E1,2.610569477E0,5.153541565E0,-6.472585201E-1
1.522897758E1,2.600399971E0,5.110470772E0,-7.519445419E-1
1.523107068E1,2.604587555E0,5.081757069E0,-8.476574421E-1
1.523318139E1,2.603989124E0,5.029115200E0,-9.332008362E-1
1.523528158E1,2.627319336E0,4.976472855E0,-9.900303483E-1
1.523738287E1,2.656033039E0,4.919044971E0,-1.027717352E0
1.523947216E1,2.679961443E0,4.880760193E0,-1.037288666E0
1.524158336E1,2.718246460E0,4.828117847E0,-1.003190875E0
1.524368335E1,2.723032236E0,4.789832592E0,-9.792626500E-1
1.524578679E1,2.756531715E0,4.751547337E0,-9.260223508E-1
1.524788503E1,2.790031195E0,4.708476543E0,-8.685946465E-1
1.524998525E1,2.852842808E0,4.670191765E0,-7.824530005E-1
1.525208622E1,2.910868645E0,4.664807796E0,-6.963114142E-1
1.525418722E1,2.982653379E0,4.683950424E0,-6.107679605E-1
1.525628675E1,3.046063185E0,4.740779877E0,-5.108676553E-1
1.525838502E1,3.103491068E0,4.831109047E0,-4.492524564E-1
1.526047863E1,3.175873756E0,4.941178799E0,-3.840480447E-1
1.526258959E1,3.239283562E0,5.055436134E0,-3.038884699E-1
1.526469186E1,3.315854073E0,5.160121918E0,-2.667997181E-1
1.526679060E1,3.407379389E0,5.250451088E0,-2.584248483E-1
1.526888884E1,3.508476257E0,5.326423168E0,-2.255235314E-1
