"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.371239257E1,1.406364560E0,5.824599862E-1,-1.850921661E-1
1.371449297E1,1.375057697E0,5.994115472E-1,-1.542434692E-1
1.371659280E1,1.343750834E0,6.162103415E-1,-1.221730486E-1
1.371869084E1,1.312443972E0,6.356052756E-1,-9.361509979E-2
1.372078357E1,1.277319193E0,6.572909951E-1,-6.887505949E-2
1.372289439E1,1.246012330E0,6.815729141E-1,-4.642575979E-2
1.372499227E1,1.215774536E0,7.070765495E-1,-3.023782931E-2
1.372708815E1,1.186758399E0,7.324274182E-1,-1.878410578E-2
1.372919276E1,1.163698316E0,7.628179789E-1,-1.359175146E-2
1.373128659E1,1.143081546E0,7.919867635E-1,-1.206458826E-2
1.373339964E1,1.125977397E0,8.211556077E-1,-1.664607786E-2
1.373549800E1,1.111316562E0,8.503243923E-1,-2.626720630E-2
1.373760089E1,1.100321054E0,8.758280277E-1,-4.062253982E-2
1.373970084E1,1.091616154E0,8.978192210E-1,-6.001751125E-2
1.374180697E1,1.085354805E0,9.172141552E-1,-8.307767659E-2
1.374390019E1,1.082758665E0,9.343183637E-1,-1.099557430E-1
1.374600051E1,1.080162525E0,9.587529898E-1,-1.391245574E-1
1.374809961E1,1.077413559E0,9.915869832E-1,-1.695151031E-1
1.375020170E1,1.076039076E0,1.031751394E0,-1.974621862E-1
1.375230255E1,1.074664712E0,1.076802731E0,-2.254092693E-1
1.375440279E1,1.073137522E0,1.116967082E0,-2.533563673E-1
1.375650330E1,1.072984815E0,1.154688001E0,-2.800817192E-1
1.375860464E1,1.072832108E0,1.186300278E0,-3.080287874E-1
1.376070412E1,1.072679400E0,1.216690898E0,-3.347541690E-1
1.376280223E1,1.073595643E0,1.243568897E0,-3.602577746E-1
1.376489482E1,1.070999503E0,1.267850757E0,-3.857614100E-1
1.376700620E1,1.070846796E0,1.289842010E0,-4.089742899E-1
1.376910632E1,1.068250656E0,1.311680436E0,-4.308127165E-1
1.377120944E1,1.066876173E0,1.327562928E0,-4.491386712E-1
1.377330605E1,1.064279914E0,1.338558435E0,-4.648684561E-1
1.377540311E1,1.064279914E0,1.347110629E0,-4.770857692E-1
1.377750887E1,1.061683774E0,1.353219271E0,-4.844161272E-1
1.377960925E1,1.061683774E0,1.358106136E0,-4.856378734E-1
1.378171186E1,1.060462117E0,1.364062071E0,-4.842634201E-1
1.378380746E1,1.061836481E0,1.365283847E0,-4.793764949E-1
1.378590051E1,1.066723466E0,1.361618638E0,-4.709770977E-1
1.378801155E1,1.070541382E0,1.355509996E0,-4.575380683E-1
1.379011369E1,1.075428247E0,1.346957922E0,-4.405865669E-1
1.379221623E1,1.082911372E0,1.338405728E0,-4.198171496E-1
1.379431246E1,1.090394497E0,1.330922604E0,-3.943135142E-1
1.379641165E1,1.096655846E0,1.324813962E0,-3.674354553E-1
1.379851304E1,1.107956886E0,1.317330956E0,-3.358231783E-1
1.380061255E1,1.116661668E0,1.312443972E0,-3.042109013E-1
1.380270590E1,1.123075724E0,1.307404399E0,-2.675589919E-1
1.380481562E1,1.131933331E0,1.304808140E0,-2.310597748E-1
1.380691358E1,1.139416456E0,1.304655433E0,-1.919644028E-1
1.380900973E1,1.147204876E0,1.306946158E0,-1.505782902E-1
1.381111714E1,1.149953842E0,1.310458660E0,-1.090394482E-1
1.381321761E1,1.153924465E0,1.315192819E0,-6.627888232E-2
1.381532072E1,1.153008103E0,1.323439598E0,-2.580905706E-2
1.381741617E1,1.152091861E0,1.330617189E0,1.328631863E-2
1.381950914E1,1.146441340E0,1.339016676E0,5.131268129E-2
1.382162031E1,1.139416456E0,1.348484993E0,8.552113175E-2
1.382372060E1,1.131169677E0,1.356884480E0,1.174388453E-1
1.382582465E1,1.118036151E0,1.366505504E0,1.456913650E-1
1.382792322E1,1.102459073E0,1.376126647E0,1.702786833E-1
1.383002987E1,1.085660219E0,1.390634775E0,1.925752759E-1
1.383212244E1,1.068708777E0,1.405142784E0,2.098322064E-1
1.383422306E1,1.049466491E0,1.423316002E0,2.223549485E-1
1.383632165E1,1.032514930E0,1.442710996E0,2.322815061E-1
1.383842400E1,1.015563488E0,1.460884213E0,2.399173230E-1
1.384052554E1,9.986119866E-1,1.483944416E0,2.426662147E-1
1.384262812E1,9.851729274E-1,1.510669708E0,2.428189367E-1
1.384472434E1,9.743300676E-1,1.536173344E0,2.405281961E-1
1.384682643E1,9.633345008E-1,1.562898755E0,2.359467000E-1
1.384892700E1,9.511171579E-1,1.588402390E0,2.287690341E-1
1.385102555E1,9.401215911E-1,1.615127683E0,2.217440903E-1
1.385311923E1,9.279043078E-1,1.639409542E0,2.121229619E-1
1.385522643E1,9.169087410E-1,1.666287661E0,2.037235647E-1
1.385732756E1,9.034696817E-1,1.688126087E0,1.942551434E-1
1.385943128E1,8.901833892E-1,1.712407947E0,1.882992089E-1
1.386153032E1,8.779660463E-1,1.733024716E0,1.847867370E-1
1.386363105E1,8.669704795E-1,1.753794074E0,1.812742651E-1
1.386573165E1,8.549059033E-1,1.771967411E0,1.815796942E-1
1.386783164E1,8.439103365E-1,1.782810211E0,1.829541475E-1
1.386993209E1,8.330674767E-1,1.790140629E0,1.841758788E-1
1.387203257E1,8.220719099E-1,1.792584062E0,1.867720485E-1
1.387413361E1,8.087855577E-1,1.791362286E0,1.893682331E-1
1.387623528E1,7.965682745E-1,1.785253644E0,1.942551434E-1
1.387833423E1,7.820602059E-1,1.773189068E0,1.980730593E-1
1.388043478E1,7.651087046E-1,1.760971785E0,2.031126916E-1
1.388253506E1,7.516697049E-1,1.744020224E0,2.079996169E-1
1.388463440E1,7.371616364E-1,1.727068782E0,2.177734673E-1
1.388672870E1,7.250970602E-1,1.708742857E0,2.301434875E-1
1.388883704E1,7.166976333E-1,1.690569520E0,2.448042482E-1
1.389093517E1,7.096726894E-1,1.672243595E0,2.643519342E-1
1.389303006E1,7.061602473E-1,1.656361103E0,2.837468982E-1
1.389514213E1,7.014260292E-1,1.642922044E0,3.081815243E-1
1.389725337E1,6.991352439E-1,1.628414035E0,3.313944042E-1
1.389934235E1,6.969972253E-1,1.616044044E0,3.570507467E-1
1.390144056E1,6.959282160E-1,1.603826642E0,3.814853430E-1
1.390353775E1,6.950119138E-1,1.596496344E0,4.083634019E-1
1.390563873E1,6.914994717E-1,1.589165926E0,4.327980280E-1
1.390773200E1,6.855435371E-1,1.580613852E0,4.584543705E-1
1.390984359E1,6.797403097E-1,1.573130727E0,4.816672504E-1
1.391194292E1,6.727153659E-1,1.569465518E0,5.073235631E-1
1.391404619E1,6.667594314E-1,1.568091035E0,5.306891799E-1
1.391614476E1,6.595817208E-1,1.565647602E0,5.514585972E-1
1.391824222E1,6.501133442E-1,1.565647602E0,5.711590052E-1
1.392033492E1,6.441574097E-1,1.564273119E0,5.858197808E-1
1.392244539E1,6.333145499E-1,1.565494895E0,5.957463384E-1
1.392454599E1,6.235406995E-1,1.564273119E0,6.006332636E-1
1.392664862E1,6.139195561E-1,1.566716671E0,6.007859707E-1
1.392874330E1,6.017022729E-1,1.571603537E0,5.984952450E-1
1.393083707E1,5.882632136E-1,1.582599163E0,5.900958180E-1
1.393294840E1,5.736024380E-1,1.594816446E0,5.780312419E-1
1.393504906E1,5.589417219E-1,1.607033730E0,5.659666657E-1
1.393715298E1,5.441282392E-1,1.620472789E0,5.490151644E-1
1.393925275E1,5.294674635E-1,1.637424231E0,5.297728777E-1
1.394134630E1,5.134322643E-1,1.654528499E0,5.103778839E-1
1.394345225E1,4.963280261E-1,1.669189334E0,4.860960245E-1
1.394555375E1,4.778493345E-1,1.685071826E0,4.583016634E-1
1.394766634E1,4.605923891E-1,1.699732542E0,4.303545654E-1
1.394975012E1,4.396702647E-1,1.713324308E0,4.001167417E-1
1.395184464E1,4.150829315E-1,1.729206800E0,3.698789179E-1
1.395395073E1,3.894265890E-1,1.743867517E0,3.407101035E-1
1.395605443E1,3.648392558E-1,1.759750009E0,3.116939962E-1
1.395815764E1,3.379611969E-1,1.773341775E0,2.863430977E-1
1.396025616E1,3.086396754E-1,1.786780834E0,2.646573782E-1
1.396235325E1,2.793181241E-1,1.801441550E0,2.454151064E-1
1.396444619E1,2.524400651E-1,1.812437177E0,2.298380435E-1
1.396655719E1,2.255619913E-1,1.820989251E0,2.179261744E-1
1.396865740E1,1.974621862E-1,1.825876236E0,2.096794993E-1
1.397076046E1,1.719585657E-1,1.825876236E0,2.025018334E-1
1.397285909E1,1.452332139E-1,1.822363734E0,2.015855312E-1
1.397496211E1,1.185078546E-1,1.818698525E0,2.017382532E-1
1.397706092E1,9.300423414E-2,1.811368227E0,2.104430795E-1
1.397915998E1,6.627888232E-2,1.802968740E0,2.217440903E-1
1.398126015E1,4.459316283E-2,1.794416666E0,2.426662147E-1
1.398336172E1,2.535090782E-2,1.788155317E0,2.660318017E-1
1.398546057E1,3.665191587E-3,1.778381467E0,2.942843437E-1
1.398756119E1,-1.420261711E-2,1.767385840E0,3.274237812E-1
1.398966283E1,-3.344487399E-2,1.757611990E0,3.568980098E-1
1.399176391E1,-5.146539584E-2,1.742951274E0,3.886630237E-1
1.399386565E1,-7.192938030E-2,1.723403573E0,4.169155359E-1
1.399596459E1,-9.361509979E-2,1.697899938E0,4.439463317E-1
1.399806560E1,-1.128573567E-1,1.672396302E0,4.708243906E-1
1.400016518E1,-1.333213449E-1,1.642005801E0,4.905247986E-1
1.400226648E1,-1.513418704E-1,1.607950091E0,5.112941861E-1
1.400436639E1,-1.670716405E-1,1.575116038E0,5.259549618E-1
1.400646464E1,-1.828014255E-1,1.539838552E0,5.381723046E-1
1.400855786E1,-1.973094791E-1,1.505935550E0,5.467243791E-1
1.401066934E1,-2.095267773E-1,1.471879840E0,5.514585972E-1
1.401276926E1,-2.193006277E-1,1.442863703E0,5.514585972E-1
1.401487189E1,-2.278527319E-1,1.413694859E0,5.477933884E-1
1.401696969E1,-2.351831198E-1,1.387122273E0,5.392413139E-1
1.401907082E1,-2.402227521E-1,1.371392488E0,5.270239711E-1
1.402117132E1,-2.452623993E-1,1.358106136E0,5.109887719E-1
1.402326891E1,-2.478585690E-1,1.351997495E0,4.902193546E-1
1.402535977E1,-2.516764700E-1,1.352150202E0,4.671591818E-1
1.402746312E1,-2.542726696E-1,1.357037187E0,4.451680481E-1
1.402957131E1,-2.593123019E-1,1.362076759E0,4.182899892E-1
1.403167678E1,-2.606867552E-1,1.369407177E0,3.950771093E-1
1.403377621E1,-2.632829249E-1,1.375515819E0,3.720169365E-1
1.403587510E1,-2.683225572E-1,1.379333735E0,3.500257730E-1
1.403797514E1,-2.721404731E-1,1.378111959E0,3.329215646E-1
1.404007372E1,-2.759583890E-1,1.374599576E0,3.158173263E-1
1.404216638E1,-2.809980214E-1,1.370934367E0,3.025310040E-1
1.404427748E1,-2.858849466E-1,1.367421865E0,2.927571833E-1
1.404637560E1,-2.907718420E-1,1.361313224E0,2.842050493E-1
1.404847946E1,-2.982549667E-1,1.356578946E0,2.768746614E-1
1.405057695E1,-3.078760803E-1,1.348026872E0,2.744311988E-1
1.405266981E1,-3.176499307E-1,1.340849161E0,2.745839357E-1
1.405477792E1,-3.274237812E-1,1.331075311E0,2.782491148E-1
1.405686978E1,-3.370448947E-1,1.324966669E0,2.893974185E-1
1.405898312E1,-3.491095006E-1,1.318858027E0,3.028364480E-1
1.406107933E1,-3.597996235E-1,1.316414595E0,3.225368559E-1
1.406317406E1,-3.681990206E-1,1.316414595E0,3.433062732E-1
1.406528252E1,-3.788891733E-1,1.317483664E0,3.703370690E-1
1.406738301E1,-3.908010423E-1,1.317330956E0,3.973678350E-1
1.406948579E1,-4.039346576E-1,1.314887404E0,4.266893864E-1
1.407158376E1,-4.170682430E-1,1.313513041E0,4.549418986E-1
1.407368424E1,-4.338670373E-1,1.307404399E0,4.819726646E-1
1.407578522E1,-4.506658316E-1,1.295186996E0,5.065600276E-1
1.407788639E1,-4.700607955E-1,1.285413146E0,5.262604356E-1
1.407998586E1,-4.917465150E-1,1.273195863E0,5.435173512E-1
1.408208648E1,-5.170974135E-1,1.257466078E0,5.571091175E-1
1.408418441E1,-5.450445414E-1,1.239292860E0,5.670356750E-1
1.408627790E1,-5.742133260E-1,1.220966935E0,5.757405162E-1
1.408838817E1,-6.009386778E-1,1.205237150E0,5.795583725E-1
1.409048915E1,-6.301075220E-1,1.189507365E0,5.823072791E-1
1.409259282E1,-6.556110978E-1,1.174999356E0,5.787948370E-1
1.409469024E1,-6.812674403E-1,1.161713004E0,5.716171265E-1
1.409677312E1,-7.020368576E-1,1.148426652E0,5.595525503E-1
1.409889092E1,-7.215845585E-1,1.132696867E0,5.448917747E-1
1.410099012E1,-7.411322594E-1,1.118188858E0,5.254968405E-1
1.410309612E1,-7.583891749E-1,1.105055213E0,5.024366379E-1
1.410519246E1,-7.768678665E-1,1.095434070E0,4.780020416E-1
1.410729347E1,-7.916813493E-1,1.084591269E0,4.524984360E-1
1.410939444E1,-8.052731156E-1,1.077413559E0,4.269948006E-1
1.411149550E1,-8.176431060E-1,1.070235968E0,4.025602043E-1
1.411359408E1,-8.287914395E-1,1.067945123E0,3.795000315E-1
1.411569344E1,-8.374962807E-1,1.065654397E0,3.562871516E-1
1.411779489E1,-8.449793458E-1,1.065654397E0,3.342960179E-1
1.411989545E1,-8.474228382E-1,1.070694089E0,3.149010241E-1
1.412199752E1,-8.524624705E-1,1.079246163E0,2.977968156E-1
1.412409718E1,-8.526151776E-1,1.090089083E0,2.843577862E-1
1.412619819E1,-8.513934612E-1,1.102306366E0,2.735149264E-1
1.412829853E1,-8.503243923E-1,1.115745425E0,2.661845386E-1
1.413039642E1,-8.454375267E-1,1.129031658E0,2.625193298E-1
1.413249994E1,-8.417723179E-1,1.143539786E0,2.625193298E-1
1.413459962E1,-8.368853927E-1,1.155757070E0,2.661845386E-1
1.413670118E1,-8.319984674E-1,1.167821646E0,2.722931802E-1
1.413880130E1,-8.269588351E-1,1.174999356E0,2.832887471E-1
1.414090155E1,-8.269588351E-1,1.179886222E0,2.942843437E-1
1.414300260E1,-8.255843520E-1,1.184620380E0,3.138320148E-1
1.414510350E1,-8.290968537E-1,1.185842156E0,3.323107064E-1
1.414720326E1,-8.300131559E-1,1.185689449E0,3.555235863E-1
1.414930505E1,-8.335255980E-1,1.183246017E0,3.787364662E-1
1.415140772E1,-8.393288255E-1,1.175762892E0,4.043927789E-1
1.415350544E1,-8.477282524E-1,1.161254883E0,4.288274050E-1
1.415560543E1,-8.571966290E-1,1.139263630E0,4.544837475E-1
1.415770538E1,-8.704829812E-1,1.112538338E0,4.764748812E-1
1.415980646E1,-8.872817755E-1,1.078482628E0,4.984660447E-1
1.416190530E1,-9.042332768E-1,1.039539933E0,5.143485069E-1
1.416399728E1,-9.283624291E-1,9.995282292E-1,5.316054821E-1
1.416610802E1,-9.550877810E-1,9.546296597E-1,5.450445414E-1
1.416820816E1,-9.830349088E-1,9.097310901E-1,5.561928153E-1
1.417031158E1,-1.015716195E0,8.575021029E-1,5.659666657E-1
1.417240495E1,-1.047328472E0,8.101600409E-1,5.722280145E-1
1.417449135E1,-1.080162525E0,7.640396953E-1,5.758932233E-1
1.417660964E1,-1.114218235E0,7.215845585E-1,5.797111392E-1
1.417871092E1,-1.144608736E0,6.827946305E-1,5.823072791E-1
1.418081656E1,-1.176221013E0,6.501133442E-1,5.836817622E-1
1.418291029E1,-1.205389857E0,6.282749176E-1,5.887213945E-1
1.418500410E1,-1.230893493E0,6.113234162E-1,5.937610269E-1
1.418711399E1,-1.250288486E0,6.052147150E-1,6.024658680E-1
1.418921387E1,-1.267087221E0,6.064364910E-1,6.123924255E-1
1.419131671E1,-1.275639296E0,6.076582074E-1,6.210972667E-1
1.419341550E1,-1.280373573E0,6.062837839E-1,6.308710575E-1
1.419551655E1,-1.281595230E0,6.027712822E-1,6.345362663E-1
1.419761643E1,-1.279151797E0,5.942191482E-1,6.394231915E-1
1.419971648E1,-1.273043156E0,5.807801485E-1,6.356052756E-1
1.420181692E1,-1.264643788E0,5.662720799E-1,6.317873597E-1
1.420391802E1,-1.256091714E0,5.493205786E-1,6.243042946E-1
1.420601649E1,-1.244027019E0,5.335907936E-1,6.168211699E-1
1.420811205E1,-1.233184218E0,5.190827250E-1,6.093381047E-1
1.421021946E1,-1.221119642E0,5.044219494E-1,6.006332636E-1
1.421232123E1,-1.206611633E0,4.874704778E-1,5.942191482E-1
1.421442199E1,-1.192103505E0,4.729624093E-1,5.855143666E-1
1.421652043E1,-1.182482362E0,4.596760869E-1,5.792529583E-1
1.421861926E1,-1.172861218E0,4.486805201E-1,5.693264008E-1
1.422072243E1,-1.168127060E0,4.353941977E-1,5.571091175E-1
1.422282244E1,-1.164614558E0,4.208861589E-1,5.447390676E-1
1.422492113E1,-1.167058110E0,4.112650156E-1,5.300782919E-1
1.422701217E1,-1.174541116E0,3.979786932E-1,5.129740834E-1
1.422911405E1,-1.184467673E0,3.871358633E-1,4.922046661E-1
1.423121484E1,-1.199281216E0,3.727805018E-1,4.679227769E-1
1.423332802E1,-1.218981624E0,3.619376719E-1,4.422664344E-1
1.423542761E1,-1.242194533E0,3.523165286E-1,4.167627990E-1
1.423752877E1,-1.268003583E0,3.463605940E-1,3.865249753E-1
1.423962435E1,-1.296256065E0,3.416263759E-1,3.549126983E-1
1.424171713E1,-1.326951981E0,3.382666409E-1,3.222314119E-1
1.424382771E1,-1.357495308E0,3.384193480E-1,2.883284092E-1
1.424592781E1,-1.389412999E0,3.422372639E-1,2.556470931E-1
1.424803064E1,-1.422552466E0,3.446807265E-1,2.205223590E-1
1.425012755E1,-1.458135366E0,3.484986126E-1,1.866193265E-1
1.425222171E1,-1.494787216E0,3.523165286E-1,1.514945775E-1
1.425433079E1,-1.534035325E0,3.549126983E-1,1.175915599E-1
1.425643098E1,-1.571908951E0,3.515529633E-1,8.491026610E-2
1.425853374E1,-1.609935403E0,3.468187451E-1,5.345070735E-2
1.426063241E1,-1.647809029E0,3.408628106E-1,2.565634064E-2
1.426273387E1,-1.680795670E0,3.324634135E-1,2.748893574E-3
1.426483359E1,-1.711338997E0,3.168863356E-1,-1.542434748E-2
1.426693423E1,-1.740660548E0,2.999348342E-1,-2.733621933E-2
1.426903402E1,-1.771051049E0,2.842050493E-1,-3.573561832E-2
1.427113481E1,-1.797929168E0,2.623666227E-1,-3.558290005E-2
1.427323650E1,-1.825876236E0,2.405281961E-1,-3.543018550E-2
1.427534088E1,-1.852601528E0,2.174680233E-1,-3.039054573E-2
1.427743673E1,-1.879174232E0,1.956295967E-1,-1.924225502E-2
1.427953832E1,-1.902234316E0,1.713477075E-1,-6.872233935E-3
1.428163678E1,-1.924072862E0,1.519527286E-1,9.010262787E-3
1.428373612E1,-1.935984731E0,1.264491081E-1,2.489275858E-2
1.428582820E1,-1.948049307E0,9.972374886E-2,4.199698567E-2
1.428793902E1,-1.952783465E0,6.811147183E-2,5.910121277E-2
1.429003950E1,-1.955074191E0,3.649919853E-2,7.605272532E-2
1.429214282E1,-1.956295967E0,3.665191587E-3,9.178250283E-2
1.429424164E1,-1.953699827E0,-2.794708498E-2,1.075122803E-1
1.429634278E1,-1.947591066E0,-5.833763257E-2,1.232420653E-1
1.429844205E1,-1.940108061E0,-8.628471941E-2,1.365283877E-1
1.430054222E1,-1.931555867E0,-1.154535338E-1,1.461495161E-1
1.430264245E1,-1.920560360E0,-1.470658034E-1,1.519527286E-1
1.430474037E1,-1.909717441E0,-1.774563491E-1,1.566869318E-1
1.430683370E1,-1.898721933E0,-2.078468949E-1,1.600466967E-1
1.430894372E1,-1.890169740E0,-2.393064648E-1,1.586722434E-1
1.431104531E1,-1.881770372E0,-2.696970105E-1,1.572978050E-1
1.431314906E1,-1.880548716E0,-3.013092875E-1,1.559233516E-1
1.431524628E1,-1.877036214E0,-3.315471113E-1,1.496619880E-1
1.431734966E1,-1.874592662E0,-3.594942093E-1,1.434006095E-1
1.431945880E1,-1.872301936E0,-3.860668242E-1,1.359175146E-1
1.432154818E1,-1.868789554E0,-4.115704596E-1,1.259909570E-1
1.432364829E1,-1.864055276E0,-4.321871698E-1,1.160643995E-1
1.432574587E1,-1.855655909E0,-4.515821338E-1,1.061378345E-1
1.432784632E1,-1.845882058E0,-4.673119187E-1,9.621127695E-2
1.432993835E1,-1.835039139E0,-4.854851663E-1,8.750644326E-2
1.433205115E1,-1.819462180E0,-5.012149215E-1,7.635815442E-2
1.433415104E1,-1.801288843E0,-5.181664228E-1,6.505715102E-2
1.433625446E1,-1.785559058E0,-5.338962078E-1,5.268712714E-2
1.433835196E1,-1.767538548E0,-5.496259928E-1,3.894266114E-2
1.434045306E1,-1.751808763E0,-5.641340613E-1,2.290744707E-2
1.434255343E1,-1.736231685E0,-5.786421299E-1,3.207042580E-3
1.434465383E1,-1.726610661E0,-5.919284225E-1,-1.893682219E-2
1.434675519E1,-1.722029090E0,-6.015495658E-1,-4.108068720E-2
1.434885520E1,-1.720960140E0,-6.087272167E-1,-6.551529467E-2
1.435095532E1,-1.725999713E0,-6.134614348E-1,-8.994990587E-2
1.435305589E1,-1.737148046E0,-6.159048676E-1,-1.156062484E-1
1.435515645E1,-1.750739813E0,-6.194173694E-1,-1.411098689E-1
1.435725731E1,-1.767996788E0,-6.217080951E-1,-1.678352207E-1
1.435935728E1,-1.787697196E0,-6.288857460E-1,-1.982257664E-1
1.436145578E1,-1.809841037E0,-6.359107494E-1,-2.298380435E-1
1.436354963E1,-1.829541445E0,-6.528622508E-1,-2.614503205E-1
1.436565734E1,-1.851837993E0,-6.745479703E-1,-2.956587672E-1
1.436775832E1,-1.876425266E0,-7.070765495E-1,-3.284927905E-1
1.436986243E1,-1.901012659E0,-7.446447611E-1,-3.627012372E-1
1.437196048E1,-1.925599933E0,-7.820602059E-1,-3.955352604E-1
1.437405980E1,-1.946522117E0,-8.206974864E-1,-4.248567820E-1
1.437616228E1,-1.966222525E0,-8.619308472E-1,-4.554000497E-1
1.437826267E1,-1.981188655E0,-9.005680680E-1,-4.812090993E-1
1.438036502E1,-1.989893556E0,-9.381362796E-1,-5.080871582E-1
1.438246353E1,-1.996154904E0,-9.731083512E-1,-5.277875662E-1
1.438456467E1,-1.995085835E0,-1.007011414E0,-5.474879742E-1
1.438666535E1,-1.988060951E0,-1.042288780E0,-5.635231733E-1
1.438876262E1,-1.982105017E0,-1.071304917E0,-5.783366561E-1
1.439085265E1,-1.968818665E0,-1.096655846E0,-5.920811296E-1
1.439294941E1,-1.950645447E0,-1.117272496E0,-6.032294035E-1
1.439506682E1,-1.930181503E0,-1.136667490E0,-6.133087277E-1
1.439716923E1,-1.903456092E0,-1.156062484E0,-6.221662760E-1
1.439927174E1,-1.870774865E0,-1.171944976E0,-6.287330389E-1
1.440136827E1,-1.836719036E0,-1.186452985E0,-6.351471543E-1
1.440346928E1,-1.800372601E0,-1.199892044E0,-6.441574097E-1
1.440557071E1,-1.761582613E0,-1.210734963E0,-6.493497491E-1
1.440767564E1,-1.722640038E0,-1.215621829E0,-6.571382880E-1
1.440977027E1,-1.681406617E0,-1.216843605E0,-6.672175527E-1
1.441187156E1,-1.640173197E0,-1.219287038E0,-6.760751009E-1
1.441397085E1,-1.598939776E0,-1.224173903E0,-6.875288486E-1
1.441606993E1,-1.561371565E0,-1.226617455E0,-6.988298297E-1
1.441816492E1,-1.525025129E0,-1.230129838E0,-7.115052938E-1
1.442027510E1,-1.488678575E0,-1.238682032E0,-7.252497673E-1
1.442237351E1,-1.458440781E0,-1.249524832E0,-7.414376736E-1
1.442447602E1,-1.433089852E0,-1.262811184E0,-7.564038634E-1
1.442657213E1,-1.413694859E0,-1.282206178E0,-7.750352621E-1
1.442866803E1,-1.399339557E0,-1.307709813E0,-7.959573865E-1
1.443077693E1,-1.388649464E0,-1.337947607E0,-8.206974864E-1
1.443287587E1,-1.382846236E0,-1.374294043E0,-8.465065360E-1
1.443497691E1,-1.384220600E0,-1.414153099E0,-8.735373020E-1
1.443707538E1,-1.391856432E0,-1.455233693E0,-9.017898440E-1
1.443917922E1,-1.401782990E0,-1.496467113E0,-9.323330522E-1
1.444128927E1,-1.414305806E0,-1.532660842E0,-9.642508030E-1
1.444337937E1,-1.429119229E0,-1.565342188E0,-9.960157871E-1
1.444547744E1,-1.444085479E0,-1.595579982E0,-1.027780771E0
1.444756823E1,-1.456455469E0,-1.618487477E0,-1.059545755E0
1.444967790E1,-1.466382027E0,-1.629177570E0,-1.087492824E0
1.445177120E1,-1.471574426E0,-1.635133505E0,-1.115592599E0
1.445388516E1,-1.471727133E0,-1.641242146E0,-1.140027285E0
1.445598228E1,-1.468214631E0,-1.645976424E0,-1.162171125E0
1.445808580E1,-1.462411404E0,-1.648267150E0,-1.182940602E0
1.446018304E1,-1.446681619E0,-1.651932359E0,-1.201419234E0
1.446228449E1,-1.434769750E0,-1.655444860E0,-1.217454433E0
1.446438555E1,-1.415374756E0,-1.659109950E0,-1.233489633E0
1.446648528E1,-1.397354245E0,-1.662622452E0,-1.247234106E0
1.446858522E1,-1.375515819E0,-1.668731093E0,-1.258382440E0
1.447068562E1,-1.357342601E0,-1.677283287E0,-1.268308997E0
1.447278644E1,-1.335504174E0,-1.685682654E0,-1.275944829E0
1.447488774E1,-1.314887404E0,-1.694234729E0,-1.278540969E0
1.447698816E1,-1.290605545E0,-1.699121714E0,-1.283733368E0
1.447908822E1,-1.269988894E0,-1.701565146E0,-1.283886075E0
1.448118945E1,-1.244485259E0,-1.702786922E0,-1.286634922E0
1.448328604E1,-1.220203280E0,-1.701565146E0,-1.288009405E0
